JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	29/10/2019 -VE- CHARRIEAU_ENGELVIN_Delphine_F19100 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	29/10/2019 -VE- Knight_Deborah_F1910046 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	30/10/2019 -VE- Esnault_Estelle_F1910047 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	31/10/2019 -VE- De_CORNIERE_GISELLE_F1910048 - 18561	190,0	0,0			20251104	190,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	01/11/2019 -VE- Bordeaux_Lac_F1911004 - 18561	2442,0	0,0			20251104	2442,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- Robert_Bosch_France_F1911028 - 18561	720,0	0,0			20251104	720,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- TUFELE_NADIA_F1911029 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- Rubinsztajn_Leslie_F1911030 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- Degove_Raphael_F1911031 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- Olivier_Bruno_F1911032 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/11/2019 -VE- El_Khoury_Clotilde_F1911033 - 18561	650,0	0,0			20251104	650,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/11/2019 -VE- RAVIER_REGIS_F1911034 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/11/2019 -VE- Bettinelli_Sandrine_F1911035 - 18561	100,0	0,0			20251104	100,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	06/11/2019 -VE- CASTELANNO_ANAIS_F1911036 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	07/11/2019 -VE- Pellistrandi_Anne-Gaelle__F1911037 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	08/11/2019 -VE- MARCHITTI_FLORENCE_F1911038 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	08/11/2019 -VE- TUFELE_NADIA_F1911039 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/11/2019 -VE- Vesval_Charlotte_F1911040 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/11/2019 -VE- PROUTIERE_JESSIE_F1911041 - 18561	190,0	0,0			20251104	190,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/11/2019 -VE- DUMAS_Claire_et_Pascal_F1911042 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/11/2019 -VE- VINCENT_JOSIANE_F1911043 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/11/2019 -VE- Beauvoir_Yoosly_F1911044 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/11/2019 -VE- Lazayres_Pauline_F1911045 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/11/2019 -VE- DEVELINK_SIRET_ _824_676_597_F1911 - 18561	120,0	0,0			20251104	120,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/11/2019 -VE- Maumon_Luc_F1911047 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/11/2019 -VE- Dassonville_Nicolas_F1911048 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/11/2019 -VE- Van_an_nguyen_Sandrine_F1911049 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/11/2019 -VE- Gouttier_Alban_F1911050 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	15/11/2019 -VE- BOURDERES-SOBAC_FRANCINE_F1911051 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/11/2019 -VE- Beauchard_Celine_F1911052 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/11/2019 -VE- PRADES_Christine_F1911053 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/11/2019 -VE- FRICQUE_Nathalie_F1911054 - 18561	168,0	0,0			20251104	168,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/11/2019 -VE- FRICQUE_Nathalie_F1911055 - 18561	120,0	0,0			20251104	120,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/11/2019 -VE- Couchot_gerald_F1911056 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/11/2019 -VE- Patrier_Brigitte_F1911057 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/11/2019 -VE- Esnault_Estelle_F1911058 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	21/11/2019 -VE- CHENE_CADOUX_catherine_F1911059 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	22/11/2019 -VE- Justin_Philomene_F1911060 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	22/11/2019 -VE- Barral_Anouck_F1911061 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	22/11/2019 -VE- MASLARSKI_Georges_F1911062 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/11/2019 -VE- Stricker_Alexandrine_F1911063 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/11/2019 -VE- Orton_Anthony_F1911064 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/11/2019 -VE- PESSY_Laura_Sales_Factory_F1911065 - 18561	3000,0	0,0			20251104	3000,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/11/2019 -VE- PRADES_Christine_F1911066 - 18561	400,0	0,0			20251104	400,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/11/2019 -VE- Bayou_Ibtissem_F1911067 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	28/11/2019 -VE- Nguyen_Cyril_F1911068 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	28/11/2019 -VE- Sirand-Pugnet_Marie_F1911069 - 18561	28,0	0,0			20251104	28,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	28/11/2019 -VE- DUGAST_Charlene_F1911070 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	28/11/2019 -VE- Anzi_Hadda_F1911071 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	02/12/2019 -VE- Yovo_Kossi_F1912001 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	02/12/2019 -VE- LUCION_PIERRE_F1912002 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	03/12/2019 -VE- Bordeaux_Lac_F1912006 - 18561	3840,0	0,0			20251104	3840,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/12/2019 -VE- Peraldi_Sharon_F1912024 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	04/12/2019 -VE- GUNTHER_Jean-Francois_F1912025 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/12/2019 -VE- Baude_Arnaud_F1912030 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/12/2019 -VE- Pole_emploi_Lunel_Pyramide_F191203 - 18561	875,0	0,0			20251104	875,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/12/2019 -VE- RODRIGUES_AMELIE_F1912032 - 18561	288,0	0,0			20251104	288,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	05/12/2019 -VE- BANCET_ANNICK_F1912033 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	06/12/2019 -VE- Lecomte_Martine_F1912034 - 18561	390,0	0,0			20251104	390,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	06/12/2019 -VE- Reinaud_Floriane_F1912035 - 18561	263,0	0,0			20251104	263,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	07/12/2019 -VE- Moussavou_Hans_F1912036 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	09/12/2019 -VE- AWE_â_Data_minded_b2b_F1912037 - 18561	96,0	0,0			20251104	96,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	09/12/2019 -VE- BERNARD_CLEMENT_F1912038 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	09/12/2019 -VE- bigot_julien_F1912039 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	09/12/2019 -VE- Blot_Benedicte_F1912040 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	09/12/2019 -VE- Bordeaux_Lac_F1912041 - 18561	289,25	0,0			20251104	289,25	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- KAUFBERATERIO_MEDIA_UG_TVA _DE3208 - 18561	80,0	0,0			20251104	80,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- RUGANI_vincent_F1912043 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- Etienne__Kochoyan_F1912044 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- Musset_Joelle_F1912045 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- coirault_christine_F1912046 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- BERCHE_Benedicte_F1912047 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	10/12/2019 -VE- Calmette_Marion_F1912048 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	11/12/2019 -VE- Snyers_Marie_Louise_F1912049 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	11/12/2019 -VE- billy_alexandra_F1912050 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	12/12/2019 -VE- Monnier_Vincent_F1912051 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/12/2019 -VE- Claneo_GmbH_F1912052 - 18561	120,0	0,0			20251104	120,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/12/2019 -VE- Ginesty_Simon_F1912053 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	13/12/2019 -VE- Pegourdie_Franck_F1912054 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/12/2019 -VE- Zmuda_Guillaume_F1912055 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/12/2019 -VE- Barbe_Corinne_F1912056 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/12/2019 -VE- PRADES_Christine_F1912057 - 18561	35,0	0,0			20251104	35,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	14/12/2019 -VE- POSVITE_Laury_F1912058 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	16/12/2019 -VE- Arrambourg_Dorothee_F1912060 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	16/12/2019 -VE- Bouillant_Angelique_F1912061 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	16/12/2019 -VE- DESROUSSEAUX_Maxime_F1912062 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	17/12/2019 -VE- MAXIN_Wilfrid_F1912063 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	17/12/2019 -VE- GUIDARD_Vincent_F1912064 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	17/12/2019 -VE- SAN_MICHELE_Aurelie_F1912065 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/12/2019 -VE- Entreprise_VINCE_Entreprise_VINCE_ - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/12/2019 -VE- SAS_EQUIPEMENT_DE_LA_MAISON_F19120 - 18561	6000,0	0,0			20251104	6000,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/12/2019 -VE- SAS_EQUIPEMENT_DE_LA_MAISON_F19120 - 18561	24948,0	0,0			20251104	24948,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/12/2019 -VE- SAS_EQUIPEMENT_DE_LA_MAISON_F19120 - 18561	14400,0	0,0			20251104	14400,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	18/12/2019 -VE- SAS_EQUIPEMENT_DE_LA_MAISON_F19120 - 18561	27300,0	0,0			20251104	27300,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/12/2019 -VE- Cavalie_Dominique_F1912071 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/12/2019 -VE- Maffre_Pierre_F1912072 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	19/12/2019 -VE- Into_the_Marketing_Media_Group_S.L - 18561	60,0	0,0			20251104	60,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- Honore_Madeline_F1912074 - 18561	28,0	0,0			20251104	28,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- ROSE_christian_F1912075 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- JOFFE_Aline_F1912076 - 18561	288,0	0,0			20251104	288,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- Etchepareborde_Elodie_F1912077 - 18561	278,0	0,0			20251104	278,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- Calon_Anne_fleur_F1912078 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	20/12/2019 -VE- Jardin-Uriot_Karen_F1912079 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- Boullu_Noemie_F1912080 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- LEUTWYLER_Eve_F1912081 - 18561	268,0	0,0			20251104	268,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- CHAMAGNE_olivier_F1912082 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- Lounis_Cherley_F1912083 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- CESBRON_CLAIRE_F1912084 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- Sedes_Nicolas_F1912085 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- JELSCH_Gabriel_F1912086 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- FRANCOIS_COFFINIER_F1912087 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	23/12/2019 -VE- LEKIC_Fanny_F1912088 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	24/12/2019 -VE- Aujard_Michelle_F1912089 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	24/12/2019 -VE- tetaz_marie-therese_F1912090 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/12/2019 -VE- Bordeaux_Lac_F1912094 - 18561	4158,0	0,0			20251104	4158,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/12/2019 -VE- Maleplate_Ophelie_F1912100 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/12/2019 -VE- Moreau_Ludovic_F1912108 - 18561	78,0	0,0			20251104	78,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	26/12/2019 -VE- Cauchie_Camille_F1912109 - 18561	28,0	0,0			20251104	28,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	27/12/2019 -VE- PEROIS_Laure_F1912110 - 18561	195,0	0,0			20251104	195,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	02/01/2020 -VE- Desse_Alexis_F2001001 - 18561	88,0	0,0			20251104	88,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	02/01/2020 -VE- Bruno_Gilles_F2001002 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	03/01/2020 -VE- AUGER_Vincent_F2001003 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	03/01/2020 -VE- Joly_Madeleine_F2001004 - 18561	210,0	0,0			20251104	210,00	EUR
AN	Journal des à-nouveaux	5	20240101	411	Clients	411CDIVERS	CLIENTS DIVERS	2011- -000001	20240101	03/01/2020 -VE- DHEMAIED_Amine_F2001005 - 18561	278,0	0,0			20251104	278,00	EUR
